"sample_id","post_relatedness_lower","post_relatedness_med","post_relatedness_upper","post_relatedness_mean"
"Maz_IM-23-122-AGLG",0.0399312956258655,0.106208633631468,0.190012506023049,0.107979262966895
"Maz_IM-23-122-AYZM",0.169729849696159,0.278941452503204,0.367859923839569,0.275780304454267
"Maz_IM-23-122-BBQQ",NA,NA,NA,NA
"Maz_IM-23-122-BLDK",NA,NA,NA,NA
"Maz_IM-23-122-CJFA",0.364316468685865,0.488496363162994,0.676836609840393,0.499731893122196
"Maz_IM-23-122-CZIR",NA,NA,NA,NA
"Maz_IM-23-122-GBHJ",0.0617639822885394,0.131563037633896,0.286301816254854,0.138671648630872
"Maz_IM-23-122-GLML",0.799966745078564,0.879327178001404,0.958208629488945,0.880004400014877
"Maz_IM-23-122-GUJH",0.0396894419565797,0.106692384928465,0.20036411434412,0.109939592324197
"Maz_IM-23-122-HJWU",0.699476405978203,0.792123258113861,0.917623160779476,0.794430275499821
"Maz_IM-23-122-HMID",NA,NA,NA,NA
"Maz_IM-23-122-HSBS",0.606471621990204,0.690775901079178,0.799515287578106,0.694697283625603
"Maz_IM-23-122-HTXO",0.90839712023735,0.954744219779968,0.985211849212646,0.952348062571357
"Maz_IM-23-122-HWJN",0.697275866568089,0.802885979413986,0.890504728257656,0.800078881323338
"Maz_IM-23-122-IOGO",0.145065478608012,0.221941791474819,0.397668413072824,0.235208260782063
"Maz_IM-23-122-JVIK",0.0281463861465454,0.0796614997088909,0.162603525444865,0.0840984407784417
"Maz_IM-23-122-KAOL",0.440014275163412,0.546812534332275,0.646139878034592,0.546774452120066
"Maz_IM-23-122-KGAH",0.925624132156372,0.925624132156372,0.925624132156372,0.925624132156372
"Maz_IM-23-122-KXSC",0.223667639866471,0.344035685062408,0.461391299217939,0.343646400898695
"Maz_IM-23-122-KXSM",0.0334084540605545,0.105110578238964,0.209432714432478,0.110700595827773
"Maz_IM-23-122-LVNL",0.812863007187843,0.883569359779358,0.957755662500858,0.884476097595276
"Maz_IM-23-122-MADZ",NA,NA,NA,NA
"Maz_IM-23-122-NLRL",0.203741114586592,0.276237934827805,0.356032910943031,0.276835403040051
"Maz_IM-23-122-NMNY",0.980910383164883,0.981729775667191,0.992178912460804,0.983920208045414
"Maz_IM-23-122-OBAR",0.269359394907951,0.375346705317497,0.489939857274294,0.37707666233182
"Maz_IM-23-122-OUOH",NA,NA,NA,NA
"Maz_IM-23-122-PUNL",0.332080858945847,0.425984159111977,0.504413202404976,0.424050271600485
"Maz_IM-23-122-RAWG",0.566865026950836,0.658570200204849,0.794603782892227,0.665573822885752
"Maz_IM-23-122-RHAA",0.810370372235775,0.890852719545364,0.956719750165939,0.889120836079121
"Maz_IM-23-122-RMAM",0.172856654599309,0.262000679969788,0.384982770681381,0.262723059281707
"Maz_IM-23-122-ROAO",NA,NA,NA,NA
"Maz_IM-23-122-RWTH",0.981656551361084,0.981656551361084,0.981656551361084,0.981656551361084
"Maz_IM-23-122-SFZS",0.1884113073349,0.269176602363586,0.426417570561171,0.2767795779109
"Maz_IM-23-122-SVVU",0.408572101593018,0.601709306240082,0.725764441490173,0.584101982861757
"Maz_IM-23-122-TFAY",NA,NA,NA,NA
"Maz_IM-23-122-TMSF",0.957545302808285,0.967719912528992,0.983437448740005,0.969218000769615
"Maz_IM-23-122-VBKQ",NA,NA,NA,NA
"Maz_IM-23-122-VSRZ",NA,NA,NA,NA
"Maz_IM-23-122-VYRP",NA,NA,NA,NA
"Maz_IM-23-122-WVFA",0.478678950667381,0.751635193824768,0.867238858342171,0.727975952535868
"Maz_IM-23-122-XFGC",0.0431495548225939,0.110205054283142,0.205073781311512,0.11189471324347
"Maz_IM-23-122-XHZJ",0.0373327289707959,0.183266468346119,0.359829764068127,0.176972946599126
"Maz_IM-23-122-YBAA",0.963507533073425,0.963507533073425,0.963507533073425,0.963507533073425
"Maz_IM-23-122-YMLZ",0.0349854449741542,0.103721659630537,0.438893713057041,0.123694488247857
"Maz_IM-23-122-YNLT",0.241124324500561,0.333713248372078,0.519833523035049,0.350656958296895
"Maz_IM-23-122-YNPZ",NA,NA,NA,NA
"Maz_IM-23-122-YTQQ",0.312085751444101,0.421505719423294,0.539584550261497,0.423865439683199
"Maz_IM-23-122-YUAS",0.265554651618004,0.351217091083527,0.549626033008099,0.370057791292667
"Maz_IM-24-122-AFKX",0.416679866611958,0.518763720989227,0.725398832559585,0.529807226330042
"Maz_IM-24-122-AGRD",0.327075484395027,0.440866097807884,0.558333840966225,0.442210049897432
"Maz_IM-24-122-AHAC",0.915218985080719,0.953573167324066,0.979410137236118,0.951902516186237
"Maz_IM-24-122-AHSQ",0.193468386679888,0.279931351542473,0.434960797429085,0.286617666363716
"Maz_IM-24-122-AKHJ",0.566937729716301,0.647186249494553,0.785529972612858,0.658990829110146
"Maz_IM-24-122-AMYF",0.524512919783592,0.625142991542816,0.80900673866272,0.633597430735827
"Maz_IM-24-122-AYYM",0.961442470550537,0.961442470550537,0.961442470550537,0.961442470550537
"Maz_IM-24-122-BGSN",NA,NA,NA,NA
"Maz_IM-24-122-BHHI",0.0326092711649835,0.105116542428732,0.204943146929145,0.108625209769234
"Maz_IM-24-122-BHMO",0.386499245464802,0.473259970545769,0.648777493834495,0.484552559122443
"Maz_IM-24-122-BIFP",NA,NA,NA,NA
"Maz_IM-24-122-BLGH",NA,NA,NA,NA
"Maz_IM-24-122-CCZB",0.145978606492281,0.655680775642395,0.763663969933987,0.522393520504236
"Maz_IM-24-122-CDWZ",NA,NA,NA,NA
"Maz_IM-24-122-CLNI",NA,NA,NA,NA
"Maz_IM-24-122-CMAW",0.46568955257535,0.55165821313858,0.708295691013336,0.561321330010891
"Maz_IM-24-122-CTXI",0.425651369988918,0.539529323577881,0.751892602443695,0.545933368742466
"Maz_IM-24-122-CVGU",0.319759026169777,0.442286446690559,0.556786045432091,0.441470286756754
"Maz_IM-24-122-CWSL",0.493906699866056,0.601258218288422,0.79338800907135,0.609483763724565
"Maz_IM-24-122-CXNT",NA,NA,NA,NA
"Maz_IM-24-122-DCIU",0.502079793810844,0.613149702548981,0.810208407044411,0.620803908079863
"Maz_IM-24-122-DDAR",NA,NA,NA,NA
"Maz_IM-24-122-DHFA",NA,NA,NA,NA
"Maz_IM-24-122-DHWT",NA,NA,NA,NA
"Maz_IM-24-122-DJLT",NA,NA,NA,NA
"Maz_IM-24-122-DMNS",NA,NA,NA,NA
"Maz_IM-24-122-DMQN",0.0192453260533512,0.0725563205778599,0.162370042130351,0.0777431804023217
"Maz_IM-24-122-DONS",NA,NA,NA,NA
"Maz_IM-24-122-DRRI",0.176695992425084,0.260082334280014,0.436868073046207,0.272141489066184
"Maz_IM-24-122-DTTN",NA,NA,NA,NA
"Maz_IM-24-122-DWKN",NA,NA,NA,NA
"Maz_IM-24-122-FABY",NA,NA,NA,NA
"Maz_IM-24-122-FACH",NA,NA,NA,NA
"Maz_IM-24-122-FADH",NA,NA,NA,NA
"Maz_IM-24-122-FBDF",NA,NA,NA,NA
"Maz_IM-24-122-FCSH",NA,NA,NA,NA
"Maz_IM-24-122-FHHB",NA,NA,NA,NA
"Maz_IM-24-122-FIHG",0.823567172884941,0.891331911087036,0.966508284211159,0.890222516926852
"Maz_IM-24-122-FJKM",0.189614821970463,0.316804513335228,0.468928927183151,0.322171993598342
"Maz_IM-24-122-GMFM",NA,NA,NA,NA
"Muk_IM-23-120-AFIT",NA,NA,NA,NA
"Muk_IM-23-120-AOQB",NA,NA,NA,NA
"Muk_IM-23-120-ATBC",0.73569849729538,0.828926265239716,0.937000647187233,0.83070827960968
"Muk_IM-23-120-ATSN",NA,NA,NA,NA
"Muk_IM-23-120-AVGS",NA,NA,NA,NA
"Muk_IM-23-120-AXGV",0.396775305271149,0.49995881319046,0.612255039811134,0.498819448798895
"Muk_IM-23-120-BFIW",0.426380747556686,0.54246112704277,0.755456866323948,0.546521437615156
"Muk_IM-23-120-BHTX",NA,NA,NA,NA
"Muk_IM-23-120-BNZQ",NA,NA,NA,NA
"Muk_IM-23-120-BXJW",0.485073678940535,0.588554412126541,0.792330139875412,0.595281731277704
"Muk_IM-23-120-CAJX",0.501959623396397,0.610409647226334,0.716495110094547,0.610773670643568
"Muk_IM-23-120-CBWK",NA,NA,NA,NA
"Muk_IM-23-120-CINZ",0.0475798487663269,0.242582552134991,0.335257117450237,0.23041919760406
"Muk_IM-23-120-CLQY",0.936537981033325,0.936537981033325,0.936537981033325,0.936537981033325
"Muk_IM-23-120-CVVI",0.907731926441193,0.943154096603394,0.976229551434517,0.944127974302872
"Muk_IM-23-120-DLYC",NA,NA,NA,NA
"Muk_IM-23-120-DNPR",0.429601989686489,0.526518434286118,0.646881547570229,0.529018223613501
"Muk_IM-23-120-DTMM",NA,NA,NA,NA
"Muk_IM-23-120-DTPF",0.123913634195924,0.499106764793396,0.59756673425436,0.430763330176473
"Muk_IM-23-120-DUWS",NA,NA,NA,NA
"Muk_IM-23-120-DWIG",0.489908981323242,0.573984801769257,0.731812013685703,0.58900819170475
"Muk_IM-23-120-DWTL",0.396133857965469,0.515865087509155,0.642212602496147,0.517213477194309
"Muk_IM-23-120-FGSV",0.0181374766398221,0.0657675564289093,0.13948959261179,0.0679737316365354
"Muk_IM-23-120-FJIT",0.442736871540546,0.534738391637802,0.737463042140007,0.55131123265624
"Muk_IM-23-120-FVGH",NA,NA,NA,NA
"Muk_IM-23-120-GOFU",0.034155619237572,0.103042267262936,0.468495932221413,0.13358745374158
"Muk_IM-23-120-GQGH",0.195482301712036,0.312993749976158,0.516358199715614,0.332082036018372
"Muk_IM-23-120-GVHL",0.371903152018785,0.454392060637474,0.592306210100651,0.461896513879299
"Muk_IM-23-120-GVZD",0.434696547687054,0.552085995674133,0.678208930790424,0.554325885653496
"Muk_IM-23-120-GYTW",NA,NA,NA,NA
"Muk_IM-23-120-HAYS",NA,NA,NA,NA
"Muk_IM-23-120-HKXV",0.368616685271263,0.48377513885498,0.610738760232925,0.487261031866074
"Muk_IM-23-120-HNNN",0.159571847319603,0.275263369083405,0.39151810631156,0.274653071783483
"Muk_IM-23-120-HNVS",0.363603072613478,0.452779740095139,0.625660401582718,0.462137511730194
"Muk_IM-23-120-HPOS",0.401386748999357,0.540150761604309,0.682553318142891,0.544918305531144
"Muk_IM-23-120-HYRK",NA,NA,NA,NA
"Muk_IM-23-120-IBNC",0.326121261715889,0.395045712590218,0.52010971903801,0.400194816887379
"Muk_IM-23-120-INSC",0.406532471626997,0.638764321804047,0.756185774505138,0.618096787586808
"Muk_IM-23-120-JCSB",0.327814288437366,0.486167639493942,0.63611868172884,0.481893494009972
"Muk_IM-23-120-JFXY",NA,NA,NA,NA
"Muk_IM-23-120-JGUR",0.655663515627384,0.728799045085907,0.849843062460423,0.735102881252766
"Muk_IM-23-120-JHSR",0.093070992641151,0.177175842225552,0.280731666833162,0.181251153767109
"Muk_IM-23-120-JJDZ",NA,NA,NA,NA
"Muk_IM-23-120-JPRR",0.0470641740597784,0.127998754382133,0.229521314799786,0.130463453517295
"Muk_IM-23-120-KAYR",NA,NA,NA,NA
"Muk_IM-23-120-KIHV",0.853845664858818,0.938452452421188,0.974896220862865,0.931782979808565
"Muk_IM-23-120-KJBB",NA,NA,NA,NA
"Muk_IM-23-120-KKWL",NA,NA,NA,NA
"Muk_IM-23-120-KPZK",NA,NA,NA,NA
"Muk_IM-23-120-KSRI",0.401759744435549,0.499302506446838,0.728405703604221,0.528844624489546
"Muk_IM-23-120-KVYX",NA,NA,NA,NA
"Muk_IM-23-120-LAPH",0.0164714485406876,0.0607047844678164,0.130436730757356,0.0641584986117668
"Muk_IM-23-120-LDKS",0.352145352959633,0.444189667701721,0.585305730998516,0.446609775722027
"Muk_IM-23-120-LGRX",0.0285807497799397,0.0845410227775574,0.182297279313207,0.090137471488677
"Muk_IM-23-120-LZFX",NA,NA,NA,NA
"Muk_IM-23-120-MCBK",NA,NA,NA,NA
"Muk_IM-23-120-MHCH",0.164299962297082,0.265632152557373,0.388458592444658,0.269495117425919
"Muk_IM-23-120-MIUG",0.132860086113214,0.233150355517864,0.332815609872341,0.232711717650294
"Muk_IM-23-120-MRVB",0.145542500913143,0.237392425537109,0.413606451451778,0.245992661286145
"Muk_IM-23-120-MSIC",0.454944404959679,0.568235397338867,0.683761712908745,0.568712812244892
"Muk_IM-23-120-MTOL",0.440274881571531,0.544022530317307,0.757683677971363,0.568069531619549
"Muk_IM-23-120-NDAD",0.0274704372044653,0.0948294289410114,0.206530864536762,0.099826164342463
"Muk_IM-23-120-NPVB",0.0618990374729037,0.225063167512417,0.407020084559917,0.228230880681425
"Muk_IM-23-120-NYRL",0.0391609807498753,0.113074541091919,0.204531612619758,0.115369414862245
"Muk_IM-23-120-OCTB",NA,NA,NA,NA
"Muk_IM-23-120-ODBS",0.0189480786211789,0.0741694048047066,0.161884559690952,0.0778620505924337
"Muk_IM-23-120-OKBU",0.854423648118973,0.927619576454163,0.973955339193344,0.92400882685316
"Muk_IM-23-120-OQVN",NA,NA,NA,NA
